Date,Adj Close
2019-06-12,128.64602661132812
2019-06-13,129.45806884765625
2019-06-14,129.5852508544922
2019-06-15,129.5852508544922
2019-06-16,129.5852508544922
2019-06-17,129.9766082763672
2019-06-18,132.23663330078125
2019-06-19,132.75518798828125
2019-06-20,133.98788452148438
2019-06-21,134.00747680664062
2019-06-22,134.00747680664062
2019-06-23,134.00747680664062
2019-06-24,134.79995727539062
2019-06-25,130.54403686523438
2019-06-26,131.0332489013672
2019-06-27,131.2484588623047
2019-06-28,131.06259155273438
2019-06-29,131.06259155273438
2019-06-30,131.06259155273438
2019-07-01,132.74539184570312
2019-07-02,133.6259002685547
2019-07-03,134.4868927001953
2019-07-04,134.4868927001953
2019-07-05,134.0955352783203
2019-07-06,134.0955352783203
2019-07-07,134.0955352783203
2019-07-08,133.99771118164062
2019-07-09,133.50851440429688
2019-07-10,134.8684844970703
2019-07-11,135.4065704345703
2019-07-12,135.89573669433594
2019-07-13,135.89573669433594
2019-07-14,135.89573669433594
2019-07-15,135.89573669433594
2019-07-16,134.11509704589844
2019-07-17,133.32264709472656
2019-07-18,133.46939086914062
2019-07-19,133.6650390625
2019-07-20,133.6650390625
2019-07-21,133.6650390625
2019-07-22,135.43588256835938
2019-07-23,136.27731323242188
2019-07-24,137.67637634277344
2019-07-25,137.1578369140625
2019-07-26,138.282958984375
2019-07-27,138.282958984375
2019-07-28,138.282958984375
2019-07-29,137.9796905517578
2019-07-30,137.31439208984375
2019-07-31,133.32264709472656
2019-08-01,135.0738983154297
2019-08-02,133.93899536132812
2019-08-03,133.93899536132812
2019-08-04,133.93899536132812
2019-08-05,129.35044860839844
2019-08-06,131.7768096923828
2019-08-07,132.35400390625
2019-08-08,135.88595581054688
2019-08-09,134.73150634765625
2019-08-10,134.73150634765625
2019-08-11,134.73150634765625
2019-08-12,132.85299682617188
2019-08-13,135.6022491455078
2019-08-14,131.51866149902344
2019-08-15,131.2241668701172
2019-08-16,133.62916564941406
2019-08-17,133.62916564941406
2019-08-18,133.62916564941406
2019-08-19,135.86729431152344
2019-08-20,134.73841857910156
2019-08-21,136.24029541015625
2019-08-22,135.24884033203125
2019-08-23,130.93948364257812
2019-08-24,130.93948364257812
2019-08-25,130.93948364257812
2019-08-26,132.96165466308594
2019-08-27,133.24632263183594
2019-08-28,133.06961059570312
2019-08-29,135.58258056640625
2019-08-30,135.32737731933594
2019-08-31,135.32737731933594
2019-09-01,135.32737731933594
2019-09-02,135.32737731933594
2019-09-03,133.54080200195312
2019-09-04,135.10159301757812
2019-09-05,137.47715759277344
2019-09-06,136.54458618164062
2019-09-07,136.54458618164062
2019-09-08,136.54458618164062
2019-09-09,134.99363708496094
2019-09-10,133.580078125
2019-09-11,133.61932373046875
2019-09-12,134.99363708496094
2019-09-13,134.79730224609375
2019-09-14,134.79730224609375
2019-09-15,134.79730224609375
2019-09-16,133.8254852294922
2019-09-17,134.86599731445312
2019-09-18,135.97525024414062
2019-09-19,138.47840881347656
2019-09-20,136.8783416748047
2019-09-21,136.8783416748047
2019-09-22,136.8783416748047
2019-09-23,136.5838623046875
2019-09-24,134.85621643066406
2019-09-25,136.79981994628906
2019-09-26,136.97650146484375
2019-09-27,135.1997528076172
2019-09-28,135.1997528076172
2019-09-29,135.1997528076172
2019-09-30,136.4758758544922
2019-10-01,134.55191040039062
2019-10-02,132.17633056640625
2019-10-03,133.7764129638672
2019-10-04,135.58258056640625
2019-10-05,135.58258056640625
2019-10-06,135.58258056640625
2019-10-07,134.60096740722656
2019-10-08,133.1776123046875
2019-10-09,135.70040893554688
2019-10-10,136.54458618164062
2019-10-11,137.1139373779297
2019-10-12,137.1139373779297
2019-10-13,137.1139373779297
2019-10-14,136.98631286621094
2019-10-15,138.96923828125
2019-10-16,137.83053588867188
2019-10-17,137.12376403808594
2019-10-18,134.88563537597656
2019-10-19,134.88563537597656
2019-10-20,134.88563537597656
2019-10-21,135.88690185546875
2019-10-22,133.86476135253906
2019-10-23,134.7187957763672
2019-10-24,137.36917114257812
2019-10-25,138.1446533203125
2019-10-26,138.1446533203125
2019-10-27,138.1446533203125
2019-10-28,141.54110717773438
2019-10-29,140.20606994628906
2019-10-30,141.95339965820312
2019-10-31,140.7361297607422
2019-11-01,141.07974243164062
2019-11-02,141.07974243164062
2019-11-03,141.07974243164062
2019-11-04,141.8944854736328
2019-11-05,141.80615234375
2019-11-06,141.41346740722656
2019-11-07,141.60980224609375
2019-11-08,143.27859497070312
2019-11-09,143.27859497070312
2019-11-10,143.27859497070312
2019-11-11,143.42579650878906
2019-11-12,144.36819458007812
2019-11-13,144.60379028320312
2019-11-14,145.33998107910156
2019-11-15,147.21490478515625
2019-11-16,147.21490478515625
2019-11-17,147.21490478515625
2019-11-18,147.578125
2019-11-19,147.627197265625
2019-11-20,147.37107849121094
2019-11-21,147.2332000732422
2019-11-22,147.341552734375
2019-11-23,147.341552734375
2019-11-24,147.341552734375
2019-11-25,148.95689392089844
2019-11-26,149.744873046875
2019-11-27,150.030517578125
2019-11-28,150.030517578125
2019-11-29,149.10464477539062
2019-11-30,149.10464477539062
2019-12-01,149.10464477539062
2019-12-02,147.30213928222656
2019-12-03,147.0657501220703
2019-12-04,147.59762573242188
2019-12-05,147.67645263671875
2019-12-06,149.46910095214844
2019-12-07,149.46910095214844
2019-12-08,149.46910095214844
2019-12-09,149.08494567871094
2019-12-10,148.85841369628906
2019-12-11,149.41983032226562
2019-12-12,150.9366912841797
2019-12-13,152.20729064941406
2019-12-14,152.20729064941406
2019-12-15,152.20729064941406
2019-12-16,153.1922607421875
2019-12-17,152.36488342285156
2019-12-18,152.04969787597656
2019-12-19,153.36956787109375
2019-12-20,155.04403686523438
2019-12-21,155.04403686523438
2019-12-22,155.04403686523438
2019-12-23,155.04403686523438
2019-12-24,155.0144500732422
2019-12-25,155.0144500732422
2019-12-26,156.28506469726562
2019-12-27,156.57070922851562
2019-12-28,156.57070922851562
2019-12-29,156.57070922851562
2019-12-30,155.2213134765625
2019-12-31,155.3296356201172
2020-01-01,155.3296356201172
2020-01-02,158.2057647705078
2020-01-03,156.23582458496094
2020-01-04,156.23582458496094
2020-01-05,156.23582458496094
2020-01-06,156.6396942138672
2020-01-07,155.21145629882812
2020-01-08,157.68373107910156
2020-01-09,159.6536407470703
2020-01-10,158.91493225097656
2020-01-11,158.91493225097656
2020-01-12,158.91493225097656
2020-01-13,160.82577514648438
2020-01-14,159.69305419921875
2020-01-15,160.72726440429688
2020-01-16,163.67234802246094
2020-01-17,164.58837890625
2020-01-18,164.58837890625
2020-01-19,164.58837890625
2020-01-20,164.58837890625
2020-01-21,163.99737548828125
2020-01-22,163.20941162109375
2020-01-23,164.21408081054688
2020-01-24,162.559326171875
2020-01-25,162.559326171875
2020-01-26,162.559326171875
2020-01-27,159.84080505371094
2020-01-28,162.97303771972656
2020-01-29,165.51422119140625
2020-01-30,170.18299865722656
2020-01-31,167.6713104248047
2020-02-01,167.6713104248047
2020-02-02,167.6713104248047
2020-02-03,171.75894165039062
2020-02-04,177.41265869140625
2020-02-05,177.1959686279297
2020-02-06,180.86988830566406
2020-02-07,181.12600708007812
2020-02-08,181.12600708007812
2020-02-09,181.12600708007812
2020-02-10,185.8636932373047
2020-02-11,181.66773986816406
2020-02-12,181.93368530273438
2020-02-13,180.94871520996094
2020-02-14,182.56405639648438
2020-02-15,182.56405639648438
2020-02-16,182.56405639648438
2020-02-17,182.56405639648438
2020-02-18,184.4158172607422
2020-02-19,184.9688720703125
2020-02-20,182.14418029785156
2020-02-21,176.38612365722656
2020-02-22,176.38612365722656
2020-02-23,176.38612365722656
2020-02-24,168.78114318847656
2020-02-25,165.99595642089844
2020-02-26,168.0700225830078
2020-02-27,156.2279815673828
2020-02-28,160.01072692871094
2020-02-29,160.01072692871094
2020-03-01,160.01072692871094
2020-03-02,170.65769958496094
2020-03-03,162.47987365722656
2020-03-04,168.4453582763672
2020-03-05,164.21815490722656
2020-03-06,159.576171875
2020-03-07,159.576171875
2020-03-08,159.576171875
2020-03-09,148.76129150390625
2020-03-10,158.93417358398438
2020-03-11,151.734130859375
2020-03-12,137.34393310546875
2020-03-13,156.86996459960938
2020-03-14,156.86996459960938
2020-03-15,156.86996459960938
2020-03-16,133.74887084960938
2020-03-17,144.76129150390625
2020-03-18,138.6674041748047
2020-03-19,140.9488983154297
2020-03-20,135.655029296875
2020-03-21,135.655029296875
2020-03-22,135.655029296875
2020-03-23,134.3019561767578
2020-03-24,146.50942993164062
2020-03-25,145.10694885253906
2020-03-26,154.18353271484375
2020-03-27,147.85263061523438
2020-03-28,147.85263061523438
2020-03-29,147.85263061523438
2020-03-30,158.252685546875
2020-03-31,155.7637939453125
2020-04-01,150.23291015625
2020-04-02,153.3440399169922
2020-04-03,151.93167114257812
2020-04-04,151.93167114257812
2020-04-05,151.93167114257812
2020-04-06,163.23052978515625
2020-04-07,161.4724578857422
2020-04-08,163.0922393798828
2020-04-09,163.1020965576172
2020-04-10,163.1020965576172
2020-04-11,163.1020965576172
2020-04-12,163.1020965576172
2020-04-13,163.46751403808594
2020-04-14,171.55645751953125
2020-04-15,169.75892639160156
2020-04-16,174.85523986816406
2020-04-17,176.39599609375
2020-04-18,176.39599609375
2020-04-19,176.39599609375
2020-04-20,172.89967346191406
2020-04-21,165.74903869628906
2020-04-22,171.37869262695312
2020-04-23,169.3046112060547
2020-04-24,172.39598083496094
2020-04-25,172.39598083496094
2020-04-26,172.39598083496094
2020-04-27,171.9021453857422
2020-04-28,167.71446228027344
2020-04-29,175.24041748046875
2020-04-30,176.9984893798828
2020-05-01,172.41574096679688
2020-05-02,172.41574096679688
2020-05-03,172.41574096679688
2020-05-04,176.63304138183594
2020-05-05,178.5293426513672
2020-05-06,180.28738403320312
2020-05-07,181.3343048095703
2020-05-08,182.40097045898438
2020-05-09,182.40097045898438
2020-05-10,182.40097045898438
2020-05-11,184.43556213378906
2020-05-12,180.2577362060547
2020-05-13,177.5318145751953
2020-05-14,178.30218505859375
2020-05-15,180.89974975585938
2020-05-16,180.89974975585938
2020-05-17,180.89974975585938
2020-05-18,182.62814331054688
2020-05-19,181.3639373779297
2020-05-20,183.87957763671875
2020-05-21,181.6709442138672
2020-05-22,181.75018310546875
2020-05-23,181.75018310546875
2020-05-24,181.75018310546875
2020-05-25,181.75018310546875
2020-05-26,179.82879638671875
2020-05-27,180.06649780273438
2020-05-28,179.66041564941406
2020-05-29,181.49269104003906
2020-05-30,181.49269104003906
2020-05-31,181.49269104003906
2020-06-01,181.07672119140625
2020-06-02,183.1367645263672
2020-06-03,183.58245849609375
2020-06-04,181.16586303710938
2020-06-05,185.40480041503906
2020-06-06,185.40480041503906
2020-06-07,185.40480041503906
2020-06-08,186.55368041992188
2020-06-09,187.97988891601562
2020-06-10,194.95236206054688
2020-06-11,184.48373413085938
2020-06-12,185.9396209716797
2020-06-13,185.9396209716797
2020-06-14,185.9396209716797
2020-06-15,187.12811279296875
2020-06-16,191.7137451171875
2020-06-17,192.37728881835938
2020-06-18,194.43736267089844
2020-06-19,193.278564453125
2020-06-20,193.278564453125
2020-06-21,193.278564453125
2020-06-22,198.6466064453125
2020-06-23,199.97373962402344
2020-06-24,195.94277954101562
2020-06-25,198.41879272460938
2020-06-26,194.44723510742188
2020-06-27,194.44723510742188
2020-06-28,194.44723510742188
2020-06-29,196.53701782226562
2020-06-30,201.5583953857422
2020-07-01,202.7369842529297
2020-07-02,204.28201293945312
2020-07-03,204.28201293945312
2020-07-04,204.28201293945312
2020-07-05,204.28201293945312
2020-07-06,208.679443359375
2020-07-07,206.2529296875
2020-07-08,210.78903198242188
2020-07-09,212.26473999023438
2020-07-10,211.6209716796875
2020-07-11,211.6209716796875
2020-07-12,211.6209716796875
2020-07-13,205.08425903320312
2020-07-14,206.3519744873047
2020-07-15,206.04493713378906
2020-07-16,201.96446228027344
2020-07-17,200.9344482421875
2020-07-18,200.9344482421875
2020-07-19,200.9344482421875
2020-07-20,209.57083129882812
2020-07-21,206.74815368652344
2020-07-22,209.7193603515625
2020-07-23,200.59768676757812
2020-07-24,199.36959838867188
2020-07-25,199.36959838867188
2020-07-26,199.36959838867188
2020-07-27,201.8951416015625
2020-07-28,200.08270263671875
2020-07-29,202.10311889648438
2020-07-30,201.9446563720703
2020-07-31,203.04400634765625
2020-08-01,203.04400634765625
2020-08-02,203.04400634765625
2020-08-03,214.46343994140625
2020-08-04,211.24459838867188
2020-08-05,210.89796447753906
2020-08-06,214.2752685546875
2020-08-07,210.44236755371094
2020-08-08,210.44236755371094
2020-08-09,210.44236755371094
2020-08-10,206.2529296875
2020-08-11,201.42965698242188
2020-08-12,207.18394470214844
2020-08-13,206.69862365722656
2020-08-14,206.89669799804688
2020-08-15,206.89669799804688
2020-08-16,206.89669799804688
2020-08-17,208.26348876953125
2020-08-18,209.46188354492188
2020-08-19,208.1910858154297
2020-08-20,213.0359649658203
2020-08-21,211.48719787597656
2020-08-22,211.48719787597656
2020-08-23,211.48719787597656
2020-08-24,212.15237426757812
2020-08-25,214.91238403320312
2020-08-26,219.55870056152344
2020-08-27,224.9496307373047
2020-08-28,227.2628631591797
2020-08-29,227.2628631591797
2020-08-30,227.2628631591797
2020-08-31,223.90716552734375
2020-09-01,225.63467407226562
2020-09-02,229.98313903808594
2020-09-03,215.73641967773438
2020-09-04,212.70835876464844
2020-09-05,212.70835876464844
2020-09-06,212.70835876464844
2020-09-07,212.70835876464844
2020-09-08,201.2017364501953
2020-09-09,209.76963806152344
2020-09-10,203.89222717285156
2020-09-11,202.5618896484375
2020-09-12,202.5618896484375
2020-09-13,202.5618896484375
2020-09-14,203.93194580078125
2020-09-15,207.2777099609375
2020-09-16,203.5745391845703
2020-09-17,201.449951171875
2020-09-18,198.9480743408203
2020-09-19,198.9480743408203
2020-09-20,198.9480743408203
2020-09-21,201.0825958251953
2020-09-22,205.92747497558594
2020-09-23,199.14663696289062
2020-09-24,201.72792053222656
2020-09-25,206.32461547851562
2020-09-26,206.32461547851562
2020-09-27,206.32461547851562
2020-09-28,207.93295288085938
2020-09-29,205.7686309814453
2020-09-30,208.81654357910156
2020-10-01,210.9312286376953
2020-10-02,204.70635986328125
2020-10-03,204.70635986328125
2020-10-04,204.70635986328125
2020-10-05,208.8662109375
2020-10-06,204.42835998535156
2020-10-07,208.3201446533203
2020-10-08,209.0647735595703
2020-10-09,214.2571258544922
2020-10-10,214.2571258544922
2020-10-11,214.2571258544922
2020-10-12,219.806884765625
2020-10-13,221.25637817382812
2020-10-14,219.27078247070312
2020-10-15,218.0794219970703
2020-10-16,218.0794219970703
2020-10-17,218.0794219970703
2020-10-18,218.0794219970703
2020-10-19,212.67855834960938
2020-10-20,213.10546875
2020-10-21,213.25439453125
2020-10-22,213.34375
2020-10-23,214.67410278320312
2020-10-24,214.67410278320312
2020-10-25,214.67410278320312
2020-10-26,208.568359375
2020-10-27,211.71554565429688
2020-10-28,201.22158813476562
2020-10-29,203.24691772460938
2020-10-30,201.01312255859375
2020-10-31,201.01312255859375
2020-11-01,201.01312255859375
2020-11-02,200.87411499023438
2020-11-03,204.94461059570312
2020-11-04,214.83294677734375
2020-11-05,221.6833038330078
2020-11-06,222.11021423339844
2020-11-07,222.11021423339844
2020-11-08,222.11021423339844
2020-11-09,216.81854248046875
2020-11-10,209.4916534423828
2020-11-11,214.99180603027344
2020-11-12,213.88978576660156
2020-11-13,214.95208740234375
2020-11-14,214.95208740234375
2020-11-15,214.95208740234375
2020-11-16,215.66690063476562
2020-11-17,212.91683959960938
2020-11-18,210.10980224609375
2020-11-19,211.4436492919922
2020-11-20,209.4229736328125
2020-11-21,209.4229736328125
2020-11-22,209.4229736328125
2020-11-23,209.14425659179688
2020-11-24,212.87701416015625
2020-11-25,212.88697814941406
2020-11-26,212.88697814941406
2020-11-27,214.24070739746094
2020-11-28,214.24070739746094
2020-11-29,214.24070739746094
2020-11-30,213.08607482910156
2020-12-01,215.2162322998047
2020-12-02,214.38006591796875
2020-12-03,213.25527954101562
2020-12-04,213.37472534179688
2020-12-05,213.37472534179688
2020-12-06,213.37472534179688
2020-12-07,213.30503845214844
2020-12-08,215.0171356201172
2020-12-09,210.8264923095703
2020-12-10,209.55238342285156
2020-12-11,212.27976989746094
2020-12-12,212.27976989746094
2020-12-13,212.27976989746094
2020-12-14,213.2154541015625
2020-12-15,213.1457977294922
2020-12-16,218.27210998535156
2020-12-17,218.41146850585938
2020-12-18,217.5852813720703
2020-12-19,217.5852813720703
2020-12-20,217.5852813720703
2020-12-21,221.56689453125
2020-12-22,222.9106903076172
2020-12-23,220.0041046142578
2020-12-24,221.72616577148438
2020-12-25,221.72616577148438
2020-12-26,221.72616577148438
2020-12-27,221.72616577148438
2020-12-28,223.92599487304688
2020-12-29,223.11972045898438
2020-12-30,220.66107177734375
2020-12-31,221.39767456054688
